clus,pois,latitude,longitude,time,categories
580,Caffè_Gilli,43.77185278,11.25430833,201.2814815,caffèstoricidifirenze
581,Palazzo_di_Cosimo_Ridolfi,43.76677778,11.24908611,120,palazzidifirenze
582,Palazzo_Ricasoli_Firidolfi,43.76755833,11.249575,1758.777778,palazzidifirenze
583,Palazzo_Ramirez_de_Montalvo,43.77156389,11.25901667,120,palazzidifirenze
584,Stadio_Luigi_Ridolfi,43.77855556,11.28044444,900,impiantisportividifirenze;stadi;architetturedifirenze
585,Basilica_di_Santa_Croce,43.76849,11.26231,557.1511628,chiesedifirenze;monumentidifirenze;architetturedifirenze;basilichedifirenze;museidifirenze
586,Terminal_degli_autobus_di_Santa_Maria_Novella,43.77700556,11.24901944,494.7093023,architetturedifirenze
587,Palazzo_delle_Assicurazioni_Generali;Rivoire,43.76968056,11.25517222,303.8759398,caffèstoricidifirenze;esercizistoricidifirenze;architetturedifirenze;palazzidifirenze
588,Palazzo_Nasi,43.76496944,11.25799167,120,palazzidifirenze
589,Opificio_delle_pietre_dure,43.7761,11.25898,120,ministeroperibenieleattivitàculturali;museidifirenze;restauro
590,Palazzo_Biliotti,43.76648889,11.24866389,207.4166667,palazzidifirenze
591,Tribunale_della_Mercanzia,43.76973056,11.25691389,301.5333333,palazzidifirenze
592,Chiesa_di_San_Giuliano_(Firenze),43.77845833,11.25084167,1394.117647,chiesedifirenze
593,Chiesa_di_Santo_Stefano_al_Ponte,43.76867222,11.25424444,418.35,chiesedifirenze
594,Palazzo_dei_Cerretani,43.77527222,11.25049444,127.52,palazzidifirenze
595,Via_Luigi_Lanzi,43.78883889,11.25593056,120,stradedifirenze
596,Cappelle_medicee,43.77493333,11.25342222,254.9122807,basilichedifirenze;cappelledifirenze;museidifirenze
597,Piazza_delle_Pallottole,43.77238611,11.25763611,480.6259542,piazzedifirenze
598,Rotonda_dei_Barbetti,43.77504444,11.24289167,1905.615385,architetturedifirenze
599,Loggia_Reale,43.77440278,11.24270833,120,loggedifirenze
600,Via_degli_Avelli,43.77447222,11.24988889,473.3853211,stradedifirenze
601,Chiesa_di_San_Salvatore_al_Vescovo,43.77295,11.25411389,165.46875,architetturedifirenze;chiesedifirenze
602,Borgo_La_Noce,43.77574167,11.25415556,120,stradedifirenze
603,Chiesa_di_San_Pier_Scheraggio,43.76892222,11.25643889,544.195122,uffizi;chiesedifirenze
604,Piazza_Adua,43.77776389,11.24925556,2400,piazzedifirenze
605,Piazza_della_Stazione_(Firenze),43.77544444,11.24873333,283.9479167,piazzedifirenze
606,Viale_Belfiore,43.78105833,11.24231667,797,stradedifirenze
607,Via_Calimala,43.77040833,11.25449722,175.2934783,stradedifirenze
608,Loggia_Rucellai,43.77112222,11.24982222,120,loggedifirenze
609,Chiesa_di_San_Michele_Visdomini,43.77392778,11.25806944,524.25,chiesedifirenze
610,Palazzo_Bartolommei_(via_dell'Oriuolo),43.77177778,11.26176944,344.8066667,palazzidifirenze
611,Palazzo_Peruzzi_(via_de'_Rustici),43.76868889,11.25887222,120,palazzidifirenze
612,Palazzo_Venerosi_Pesciolini,43.76888611,11.25901944,275.6666667,palazzidifirenze
613,Palazzo_Visconti_di_Modrone,43.76859722,11.25907222,120,palazzidifirenze
614,Museo_nazionale_Alinari_della_fotografia,43.77292222,11.24911667,470.6296296,museidifirenze;loggedifirenze
615,Palazzo_Barbolani_di_Montauto,43.77557778,11.25533611,120,palazzidifirenze
616,Palazzo_Ricci-Altoviti,43.77238056,11.25305278,187.1111111,palazzidifirenze
617,Spedale_di_San_Niccolò_degli_Aliotti,43.771025,11.270125,120,ospedalidifirenze
618,Palazzo_Corsi-Albizi,43.77184167,11.26145,706.1818182,palazzidifirenze
620,Istituto_agronomico_per_l'oltremare,43.78495278,11.28491111,120,architetturedifirenze;giardinidifirenze;istituzioniitalianeperl'agricoltura;palazzidifirenze
621,Tabernacolo_di_Sant'Ambrogio,43.77141667,11.26663889,617.3333333,tabernacolidifirenze
622,Porta_del_Paradiso;Battistero_di_San_Giovanni_(Firenze),43.77319722,11.25519444,424.4035194,scultureafirenze;architetturedifirenze;battisteridellatoscana;chiesedifirenze
623,Palazzo_Arrighetti-Gaddi,43.77429444,11.25170833,290.2272727,palazzidifirenze
624,Piazza_Oberdan,43.77289444,11.27478889,306.8,piazzedifirenze
625,Viale_dei_Colli,43.76081111,11.27030278,869.3333333,stradedifirenze
626,Piazza_Savonarola,43.78181389,11.266925,120,piazzedifirenze
627,Palazzo_Orlandini_del_Beccuto,43.77292778,11.25305833,120,palazzidifirenze;sedibancariedifirenze
628,Piazzale_Donatello,43.77811667,11.26769722,120,piazzedifirenze
629,Palazzina_Reale_delle_Cascine,43.78273333,11.22003611,120,palazzidifirenze
630,Palazzo_Budini_Gattai,43.77619722,11.26023611,397.3442623,palazzidifirenze
631,Palazzo_di_San_Clemente,43.77872778,11.26346667,120,palazzidifirenze
632,Palazzo_Frescobaldi,43.76810278,11.24811111,120,palazzidifirenze
633,Piazza_Demidoff,43.76514722,11.26017778,492.2631579,piazzedifirenze
634,Giardino_dell'Orticultura,43.78780278,11.26181389,757.6875,giardinidifirenze
635,Palazzo_Vivarelli_Colonna,43.76961111,11.26663889,120,palazzidifirenze
636,Torre_dei_Mannelli,43.76753611,11.25295833,145.2513369,torridifirenze
637,Chiesa_di_San_Procolo_(Firenze),43.77079444,11.25873056,120,chiesedifirenze
638,David_di_Michelangelo,43.77670278,11.25945,276.4782609,scultureafirenze;statue
639,Chiesa_di_Sant'Ambrogio_(Firenze),43.77155556,11.26686389,120,chiesedifirenze
641,Loggia_del_Pesce,43.77134167,11.26503889,208.8181818,loggedifirenze
642,Chiesa_di_San_Tommaso_(Firenze),43.77182222,11.25471667,120,chiesedifirenze
643,Piazza_San_Lorenzo,43.77477222,11.25485833,239.0628272,piazzedifirenze
644,Piazza_de'_Pitti,43.76554167,11.24964167,530.4919355,piazzedifirenze
645,Sagrestia_Nuova,43.77516389,11.25380833,136.3875,basilichedifirenze;sagrestiedifirenze;architetturedifirenze
646,Chiesa_Episcopale_Americana_di_Saint_James,43.77662222,11.24310278,436.3333333,chiesedifirenze;edificidicultodifirenze
647,Casa_in_via_dello_Sprone,43.76676111,11.25103333,120,palazzidifirenze;architetturedifirenze
648,Appartamenti_monumentali,43.76511111,11.24967778,209.9056604,palazzidifirenze;museidifirenze
649,Museo_degli_argenti,43.76521944,11.25056111,464.245283,palazzidifirenze;museidifirenze;oreficeria
650,Piazza_dell'Indipendenza,43.77981667,11.2538,355.6875,piazzedifirenze
651,Venerabile_Arciconfraternita_della_Misericordia_di_Firenze,43.77253889,11.255775,120,confraternitedifirenze
652,Piazza_della_Passera,43.76716111,11.25044722,775.4757282,piazzedifirenze
653,Palazzo_Bardi-Guicciardini,43.76888889,11.24833333,452.5,residenze;palazzidifirenze
654,Villa_Favard,43.77408889,11.24158889,307.7777778,palazzidifirenze;ville
655,Palazzo_della_Borsa_(Firenze),43.76738889,11.25698056,261.8541667,palazzidifirenze
656,Edificio_residenziale_di_via_Piagentina,43.76823333,11.27896944,120,palazzidifirenze
657,Palazzo_Fenzi,43.77763056,11.25684167,120,palazzidifirenze
658,Monumento_funebre_di_Carlo_Marsuppini,43.76835556,11.26314722,155.2439024,scultureafirenze;basilichedifirenze
659,Chiesa_di_Santa_Maria_di_Candeli;Tabernacolo_di_Montiloro,43.77385833,11.26376111,1041.333333,tabernacolidifirenze;chiesedifirenze;edificidicultodifirenze
660,Palazzo_Jennings_Riccioli,43.76678611,11.26184444,196.6923077,palazzidifirenze
661,Viale_Antonio_Gramsci,43.77546389,11.26981667,181.7142857,stradedifirenze
662,Palazzo_Tafani_da_Barberino,43.76920556,11.25876667,265.0769231,palazzidifirenze
663,Palazzo_della_Banca_d'Italia_(Firenze),43.77197778,11.25920556,120,sedibancariedifirenze
664,Rotonda_del_Brunelleschi,43.77531083,11.26031667,878.6,architetturedifirenze
665,Palazzo_Fagni-Da_Diacceto,43.76840556,11.25734444,278.2692308,palazzidifirenze
666,Ex-Cinema_Capitol,43.76841,11.256875,123.1666667,salecinematografichedifirenze
667,Palazzo_dei_Catellini,43.76991389,11.25392778,120,palazzidifirenze
668,Cinema_Apollo,43.77675556,11.25089444,603.5263158,teatridifirenze;architetturedifirenze;salecinematografichedifirenze
669,Chiesa_di_Ognissanti,43.77249722,11.24588333,343.325,chiesedifirenze
670,Viale_Giovine_Italia,43.76814722,11.26945556,120,stradedifirenze
671,Palazzo_Bartolini-Torrigiani,43.77007222,11.25388889,119.875,palazzidifirenze
672,Vicolo_dello_Scandalo,43.77125278,11.25652778,120,stradedifirenze
673,Torre_dei_Giudi,43.769375,11.25375,125.5882353,torridifirenze
674,Torre_in_via_de'_Cerretani;Torre_dei_Marignolli,43.77352778,11.254475,341.5482234,torridifirenze;torridifirenze
675,Torre_dei_Foresi,43.77032778,11.25259722,267.3448276,torridifirenze
676,Piazza_Ognissanti,43.77216389,11.24537222,254.8857143,piazzedifirenze
677,Palazzo_delle_Cento_Finestre,43.77326111,11.25253333,120,sedibancariedifirenze;palazzidifirenze
678,Istituto_Storico_della_Resistenza_in_Toscana,43.77223889,11.26665556,120,residenze;istitutidilinguaecultura;storiadifirenze;associazioniconsedeafirenze;organizzazioniantifasciste;accademieeistitutidiculturadellatoscana
679,Chiesa_di_San_Salvatore_(Firenze),43.76671667,11.24316944,120,chiesedifirenze
680,Piazza_Beccaria,43.77078333,11.27073333,1124.590909,piazzedifirenze
681,Villa_il_Ventaglio,43.78818889,11.27955833,120,ville
682,Centrale_termica_e_Cabina_apparati_centrali,43.78165556,11.24493611,942.3333333,architetturedifirenze
683,Palazzo_della_Cassa_di_Risparmio_(Firenze_via_Santa_Caterina_d'Alessandria),43.78084167,11.25570833,120,sedibancariedifirenze;palazzidifirenze
684,Centro_e_museo_didattico_nazionale,43.77058611,11.26463889,142,bibliotechedifirenze;palazzidifirenze
685,Centro_Leasing,43.78225556,11.25695556,120,sedibancariedifirenze
686,Casa_del_Mutilato_(Firenze),43.77496944,11.26045556,120,architetturedifirenze
687,Via_del_Traditore,43.77526111,11.25616667,120,stradedifirenze
689,Banco_di_Sicilia_(Firenze),43.77100556,11.25466944,154.7777778,sedibancariedifirenze
690,Ponte_Santa_Trinita,43.76901667,11.25031111,183.3763838,pontidifirenze
691,Cappella_Antinori,43.77255556,11.25158889,120,cappelledifirenze
692,Sede_della_Direzione_provinciale_delle_Poste_e_Telegrafi_di_Firenze,43.77116944,11.26291667,1830.074074,sedipostalidifirenze
693,Sede_centrale_della_Cassa_di_Risparmio_di_Firenze,43.77392778,11.25856667,2640.571429,sedibancariedifirenze
694,Palazzo_Rosselli_del_Turco,43.76799444,11.24620833,123.3333333,palazzidifirenze
695,Villino_Broggi-Caraceni,43.77175,11.27327222,120,palazzidifirenze
696,Villino_Lampredi,43.764975,11.24018056,120,palazzidifirenze
697,Loggia_dei_Tessitori,43.77909167,11.25789167,120,loggedifirenze
698,Palazzo_Spini_Feroni,43.76959444,11.25099167,266.5505618,palazzidifirenze
699,Piazza_Bernardo_Tanucci,43.79028333,11.24444722,120,piazzedifirenze
700,Palazzo_Buontalenti,43.77457778,11.25831111,120,palazzidifirenze
701,Via_San_Carlo,43.76286389,11.22552222,120,stradedifirenze
702,Giardino_Bardini,43.76374722,11.25735833,899.0434783,giardinidifirenze
703,Monastero_di_San_Pietro_Martire,43.76343889,11.24346389,188.5,chiesedifirenze;architetturedifirenze
704,Chiesa_di_Nostra_Signora_degli_Angeli,43.76975833,11.27154167,349,chiesedifirenze
705,Galleria_dell'Accademia,43.7767,11.2591,514.4888889,pinacoteched'italia;galleriadell'accademia
706,Museo_nazionale_del_Bargello,43.77037222,11.25835,861.3580247,bargello
709,Condominio_in_San_Jacopino,43.78423889,11.24023056,120,palazzidifirenze
710,Condominio_in_via_Lanza,43.76817778,11.28536667,120,palazzidifirenze
712,Facoltà_di_Lettere_e_Filosofia_(Firenze),43.77455278,11.26153056,120,architetturedifirenze
713,Palazzo_Pazzi_dell'Accademia_Colombaria,43.77158611,11.25875278,748.6666667,palazzidifirenze
714,Grand_Hotel_Minerva,43.77385556,11.24899167,860.2272727,alberghidifirenze;palazzidifirenze
715,Viale_Giovanni_Amendola,43.76821944,11.27122222,120,stradedifirenze
716,Istituto_Ortopedico_Toscano,43.75485833,11.27229722,120,ospedalidifirenze
717,Limonaia_di_Villa_Strozzi,43.77073611,11.22823333,900,teatridifirenze;ville
718,Palazzo_Taddei,43.77633056,11.25563333,120,palazzidifirenze
719,Galleria_Pio_Fedi,43.76506389,11.24436389,120,chiesedifirenze
720,Caffè_Michelangiolo,43.77540833,11.25628889,219.3,caffèstoricidifirenze
721,Chiesa_Anglicana_di_St._Mark,43.76757778,11.24934722,120,edificidicultodifirenze;chiesedifirenze
722,Palazzo_Borghese_(Firenze),43.77068611,11.25923056,896.5555556,palazzidifirenze
723,Monastero_dell'Arcangelo_Raffaello,43.77044722,11.24093889,177.12,monasteridifirenze
724,Via_del_Ponte_alle_Mosse,43.78251944,11.23450278,2528.666667,stradedifirenze
725,Casa_Guidi,43.76530833,11.24798056,120,casemuseo;museidifirenze;palazzidifirenze
726,Museo_di_storia_naturale_sezione_di_botanica,43.778,11.26,1800,botanica;museidifirenze
727,Chiesa_Valdese_(Firenze),43.78007,11.26098,2242,chiesedifirenze
728,Albergo_Popolare,43.76754444,11.24293056,120,chiostridifirenze;alberghidifirenze;basilichedifirenze
729,Museo_di_storia_naturale_sezione_di_geologia_e_paleontologia,43.77836,11.26019,212.4,museidifirenze;paleontologiaitaliana
730,Museo_e_istituto_fiorentino_di_preistoria,43.77253056,11.26044722,120,preistoria;museidifirenze
731,Cenacolo_di_Sant'Apollonia,43.77835833,11.25699722,1299.904762,chiesedifirenze;dipintiafirenze;ciclidiaffreschidifirenze;cenacoliafirenze
732,Giardino_Fossombroni,43.77196944,11.24751944,1800,giardinidifirenze
733,Chiesa_del_Sacro_Cuore_(Firenze),43.77387222,11.27804722,120,chiesedifirenze
734,Palazzo_Borgherini-Rosselli_del_Turco,43.76930833,11.25230278,507.0980392,palazzidifirenze
735,Via_del_Ronco,43.76268333,11.244375,120,stradedifirenze
736,Viale_Alessandro_Guidoni,43.79746389,11.22059444,3009.333333,stradedifirenze
737,Castello_d'Altafronte,43.76766389,11.25598333,241.0771429,castellidifirenze;architetturedifirenze
738,Palazzo_dell'Arte_dei_Giudici_e_Notai,43.77098889,11.25814722,356.9047619,palazzidifirenze;museidifirenze
739,Torre_della_Serpe,43.77704167,11.23806111,120,torridifirenze;architetturedifirenze
740,Palazzo_dei_Canonici,43.77250833,11.25672222,349.6843972,palazzidifirenze
741,Teatro_L'Amicizia,43.77733611,11.240125,1800,teatridifirenze
742,Palazzo_Panciatichi,43.774825,11.25646111,135.4,palazzidifirenze
743,Piazza_Giuseppe_Poggi,43.76466111,11.26458056,120,piazzedifirenze
744,Biblioteca_delle_Carra,43.7814,11.23753333,120,bibliotechedifirenze
745,Chiesa_di_San_Carlo_dei_Lombardi,43.77065,11.25556944,178.9655172,chiesedifirenze
746,Piazza_Piattellina,43.76846389,11.24315,120,piazzedifirenze
747,Biblioteca_Comunale_Centrale,43.77274167,11.260125,120,bibliotechedifirenze
748,Chiesa_Avventista_Episcopale,43.77717778,11.25648611,120,chiesedifirenze;avventismo
749,Chiesa_di_San_Paolino_(Firenze),43.77266111,11.24772778,628.6842105,chiesedifirenze
750,Palazzo_degli_Altoviti,43.76953889,11.25202222,120,palazzidifirenze
751,Il_Prato,43.77536944,11.24216111,120,piazzedifirenze
752,Ponte_alla_Carraia,43.77024167,11.24724722,133.852459,pontidifirenze
753,Viale_Filippo_Strozzi,43.78082778,11.25141389,555.0714286,stradedifirenze
754,Basilica_di_San_Lorenzo_(Firenze),43.77488889,11.25386389,141.6612903,basilichedifirenze;chiesedifirenze;architetturedifirenze
755,Palazzo_Gaddi_(Firenze),43.77483611,11.25238611,202.375,palazzidifirenze
756,Via_Ghibellina,43.77008333,11.26510833,580.2,stradedifirenze
757,Piazzale_Michelangelo,43.76291667,11.26515556,469.6839145,piazzedifirenze
758,Palazzo_Capponi-Vettori,43.76965278,11.24647222,120,palazzidifirenze;residenze
759,Palazzo_Canacci,43.76980556,11.25353056,775,palazzidifirenze
760,Palazzo_Ginori,43.77595,11.255475,120,palazzidifirenze
761,Palazzo_Gerini,43.77586667,11.25824722,2560.111111,palazzidifirenze
762,Cimitero_della_Misericordia_(Firenze),43.77991389,11.26949167,2400,cimiteridifirenze
763,Mercato_di_Sant'Ambrogio,43.77053889,11.26703333,828.2972973,mercatidifirenze
764,Chiesa_di_San_Donato_in_Polverosa,43.79054167,11.22614722,120,chiesedifirenze
765,Palazzo_Strozzi_del_Poeta,43.77071944,11.25127222,120,palazzidifirenze
766,Campanile_di_Giotto,43.77277222,11.25578611,404.0662393,campanili;cattedralidellaprovinciadifirenze;giotto;museidifirenze
767,Torre_degli_Angiolieri,43.76791944,11.25125556,809.0416667,torridifirenze
768,Piazza_Goldoni,43.770925,11.24775,120,piazzedifirenze
769,Piazza_Tasso,43.76735,11.24062222,440.952381,piazzedifirenze
770,Piazza_Mentana,43.76734167,11.25780556,120,piazzedifirenze
771,Torre_dei_Pierozzi,43.77235,11.25688056,120,torridifirenze
772,Bottega_dell'Opera_del_Duomo,43.77216389,11.25683333,128.92,architetturedifirenze
773,Spedale_degli_Innocenti,43.77630833,11.26121389,138.5737705,spedaledegliinnocenti
774,Sita_Sogin,43.7757,11.24654444,126.037037,aziendeditrasportopubblicoitaliane;aziendedellaprovinciadifirenze
775,Obelisco_di_Boboli,43.76410556,11.25092778,344.2173913,monumentidifirenze;obelischiegizi;boboli
776,Casa_del_Fascio_(Firenze),43.77086111,11.26238611,403.8571429,architetturedifirenze;excasedelfascio;palazzidifirenze
777,Cenacolo_di_Santo_Spirito,43.76703056,11.24756667,165.75,basilichedifirenze;museidifirenze;ciclidiaffreschidifirenze;cenacoliafirenze
778,Tabernacolo_delle_Fonticine,43.77717222,11.25200556,121.2608696,tabernacolidifirenze;scultureafirenze;fontanedifirenze
779,Via_San_Gallo,43.77996944,11.25856389,120,stradedifirenze
780,Via_Romana,43.7633,11.24476111,120,stradedifirenze
781,Chiesa_di_Santa_Maria_degli_Angeli_(Firenze),43.774525,11.260875,389.5714286,chiesedifirenze
782,Palazzo_Mondragone,43.77360833,11.25097222,724.0769231,palazzidifirenze
783,Teatro_Niccolini_(Firenze),43.77369,11.25606,289.875,teatridifirenze
784,Chiesa_dell'Adorazione_Perpetua,43.77608611,11.24274722,120,chiesedifirenze
785,Chiesa_di_Sant'Ilario_a_Colombaia,43.757425,11.23905556,120,chiesedifirenze
786,Chiostro_dello_Scalzo,43.77963889,11.25953889,120,dipintiafirenze;museidifirenze;chiostridifirenze;architetturedifirenze
787,Museo_di_Firenze_com'era,43.77245556,11.26013611,3115.625,museidifirenze
788,Museo_Horne,43.76751389,11.25961389,544.9473684,museidifirenze;casemuseo;pinacoteched'italia
789,Palazzo_Pucci,43.77443333,11.25758611,120,palazzidifirenze
790,Conservatorio_Luigi_Cherubini,43.7764,11.25862,470.7017544,museidifirenze;architetturedifirenze;conservatoridimusicainitalia
791,Via_de'_Tosinghi,43.77218333,11.25402222,2692.45,stradedifirenze
792,Torre_degli_Amieri,43.770925,11.25384722,175.4230769,architetturedifirenze;torridifirenze
793,Palazzo_Bombicci,43.77008889,11.25537222,120,palazzidifirenze
794,Chiesa_di_San_Bartolomeo_(Firenze),43.77101944,11.25529722,120,chiesedifirenze
795,Palazzo_Farinola,43.77251389,11.24966944,1490.428571,palazzidifirenze
796,Chiesa_di_Santa_Margherita_dei_Cerchi,43.77125278,11.25730833,120,chiesedifirenze
797,Porta_della_Mandorla,43.77332778,11.25652778,643.1498335,scultureafirenze;cattedralidellaprovinciadifirenze
798,Chiesa_di_San_Giuseppe_(via_Santa_Caterina_d'Alessandria),43.78183333,11.256575,120,chiesedifirenze
799,Via_del_Sole,43.77206111,11.25033056,120,stradedifirenze
800,Via_della_Spada,43.77186667,11.25018056,790.1052632,stradedifirenze
802,Via_degli_Speziali,43.77148611,11.25491389,120,stradedifirenze
803,Casa_dello_Studente_(Firenze),43.7864,11.23425556,120,palazzidifirenze
804,Piazza_Puccini,43.78639167,11.22696944,120,piazzedifirenze
805,Basilica_della_Santissima_Annunziata,43.77732222,11.26182222,312.6296296,basilichedifirenze
806,Piazza_Santa_Croce,43.76885,11.26148056,664.9214559,piazzedifirenze
807,Via_delle_Belle_Donne,43.77270833,11.25049722,507.4,stradedifirenze
808,Palazzo_Calcagnini,43.77388056,11.24079167,120,palazzidifirenze
809,Gazometro_di_Firenze,43.77135556,11.23856944,120,architetturedifirenze;archeologiaindustriale
811,Ospizio_di_Orbatello,43.77517222,11.26337778,120,ospedalidifirenze
814,Palazzo_Zanchini-Corbinelli,43.76687222,11.24921944,120,palazzidifirenze
815,Palazzo_di_Ubaldino_Peruzzi,43.76916111,11.259775,152.75,palazzidifirenze
818,Chiesa_dei_Santi_Michele_e_Gaetano,43.77245556,11.25179167,120,chiesedifirenze
819,Opera_di_San_Giovanni,43.7735,11.25511944,144.1284404,palazzidifirenze
820,Borgo_dei_Greci,43.76966944,11.25921667,120,stradedifirenze
821,Chiesa_di_San_Giuseppe_(Firenze),43.76806667,11.265525,120,chiesedifirenze
822,Via_Palazzuolo,43.77370833,11.24628333,1710.666667,stradedifirenze
823,Via_della_Colonna,43.77463333,11.2651,120,stradedifirenze
824,Palagio_di_Parte_Guelfa,43.76953889,11.25368333,120,architetturedifirenze;palazzidifirenze
825,Borgo_San_Lorenzo_(via),43.77398333,11.25485833,259.3928571,stradedifirenze
826,Via_Guelfa,43.77796667,11.25397222,237.5588235,stradedifirenze
827,Via_Sant'Antonino,43.77560833,11.25213611,530.21875,stradedifirenze
828,Piazza_de'_Mozzi,43.765075,11.25822778,120,piazzedifirenze
829,Borgo_Ognissanti,43.772825,11.24505556,1868.666667,stradedifirenze
830,Chiesa_di_Santa_Maria_Vergine_della_Croce_al_Tempio,43.76815278,11.26490556,120,chiesedifirenze;edificidicultodifirenze
831,Via_Panzani,43.77390833,11.251325,2078.264706,stradedifirenze
832,Via_de'_Cerretani,43.77341389,11.25335833,1217.608696,stradedifirenze
833,Palazzo_Del_Bembo,43.77334167,11.25391111,120,palazzidifirenze
834,Loggia_del_Mercato_Nuovo,43.76999167,11.25429444,258.6546763,loggedifirenze
836,Cimitero_degli_Inglesi,43.77761389,11.26821111,186.3333333,cimiteridifirenze
837,Biblioteca_Nazionale_Centrale_di_Firenze,43.76704444,11.26244444,227.74,bibliotechedifirenze
838,Via_dei_Leoni,43.76906389,11.25724167,120,stradedifirenze
839,Via_Por_Santa_Maria,43.76910556,11.25399444,120,stradedifirenze
840,Lungarno_Torrigiani,43.76624722,11.25639167,120,stradedifirenze
841,Lungarno_Guicciardini,43.76904722,11.24852778,200.55,stradedifirenze
842,Lungarno_Vespucci,43.77299722,11.24256389,120,stradedifirenze
843,Lungarno_Corsini,43.76980556,11.25003333,753.0344828,stradedifirenze
844,Via_de'_Martelli,43.77430556,11.25568333,368.942029,stradedifirenze
845,Palazzo_Medici-Soderini,43.76948333,11.24716111,120,palazzidifirenze
846,Lungarno_Benvenuto_Cellini,43.76451944,11.26831667,120,stradedifirenze
847,Lungarno_Serristori,43.76523333,11.260775,120,stradedifirenze
848,Ponte_Giovanni_da_Verrazzano,43.76496111,11.281775,120,pontidifirenze
849,Cappella_Corsini_di_Santo_Spirito,43.76748056,11.24679167,120,basilichedifirenze;cappelledifirenze
850,Residenza_Contini_Bonacossi,43.77370278,11.24283333,120,palazzidifirenze
851,Teatro_della_Pergola,43.77321944,11.26161111,1771.2,teatridifirenze
853,Chiesa_di_San_Jacopo_in_Campo_Corbolini,43.77642222,11.25177778,1451.37037,chiesedifirenze
854,Palazzo_di_Gino_Capponi,43.778225,11.26337778,120,palazzidifirenze;residenze
855,Palazzo_Accolti,43.76646667,11.24396667,1299.625,palazzidifirenze
857,Chiesa_di_San_Martino_a_Montughi,43.79276944,11.25463611,600,chiesedifirenze
858,Sede_de_La_Nazione,43.76987222,11.27026667,120,palazzidifirenze
859,Palazzo_della_Questura_(Firenze),43.78142222,11.259325,120,architetturedifirenze;palazzidifirenze
860,Chiesa_di_Sant'Andrea_(Firenze),43.770775,11.25418889,120,chiesedifirenze
861,Villino_Ravazzini,43.771875,11.27311944,598.1428571,palazzidifirenze
862,Villino_Uzielli,43.774825,11.26694722,120,ville;palazzidifirenze
864,Villino_Galeotti-Flori,43.78488611,11.25593611,120,ville;palazzidifirenze
865,Edificio_ex-BICA,43.77753056,11.25233611,207.8,palazzidifirenze
866,Chiesa_dei_Santi_Apostoli_(Firenze),43.7692,11.25212222,120,chiesedifirenze
867,Ex-stabilimento_FIAT_di_Novoli,43.79087778,11.22703889,120,architetturedifirenze
868,Teatro_della_Compagnia,43.77563056,11.25733889,300.6666667,teatridifirenze;salecinematografichedifirenze
869,Via_Roma_(Firenze),43.77237778,11.25445,120,stradedifirenze
870,Via_dell'Anguillara,43.76964167,11.25951111,120,stradedifirenze
871,Palazzo_Ricasoli,43.77081389,11.24816111,1865.87234,palazzidifirenze
872,Palazzo_dei_Congressi_(Firenze),43.77912778,11.24930278,1200,firenzefiera;palazzidifirenze
873,Chiesa_dell'Immacolata_(Firenze),43.78959444,11.25365,120,chiesedifirenze
874,Vicolo_del_Bigozzi,43.78995556,11.25466944,1086.5,stradedifirenze
875,Palazzo_di_Giustizia_(Firenze),43.79544167,11.22586667,1056.666667,palazzidifirenze
876,Palazzo_Baldi,43.7766,11.25793333,297.4333333,palazzidifirenze
877,Palazzo_Naldini;Palazzetto_Del_Bianco,43.77368333,11.25741389,187.0625,palazzidifirenze;palazzidifirenze
878,Borgo_Allegri,43.7695,11.26433056,283.7777778,stradedifirenze
879,Palazzo_Dudley,43.77147778,11.25105833,120,palazzidifirenze
880,Via_Faenza,43.77813889,11.25088333,120,stradedifirenze
881,Palazzo_Da_Cintoia,43.77018333,11.26038056,310.2352941,palazzidifirenze
882,Palazzo_Incontri,43.77409444,11.25780833,120,palazzidifirenze;sedibancariedifirenze
883,Palazzo_Rinuccini,43.76892222,11.24658611,1668.241379,palazzidifirenze
884,Torre_dei_Fifanti,43.76665556,11.252875,120,torridifirenze;architetturedifirenze;campanili
885,Torre_dei_Nerli,43.76718889,11.25222778,199.28,torridifirenze
886,Statua_equestre_di_Ferdinando_I_de'_Medici,43.77632778,11.26061944,120,operedigiambologna;monumentidifirenze
887,Torre_di_via_Sant'Elisabetta,43.77205,11.25613056,1286.65,torridifirenze
888,Torre_in_via_dello_Sprone,43.76675556,11.25068611,120,torridifirenze
889,Palazzo_Borgianni,43.76871944,11.25921667,120,palazzidifirenze
890,Palazzetto_Tornabuoni,43.77203056,11.25125,120,palazzidifirenze
